station_id,exponential,gaussian,idw,spherical,lon,lat
SD_Sioux_Falls_14_NNE,0.06667595178180745,0.05672281098231375,0.05499837141089877,0.06215119042489657,-96.62,43.73
TN_Crossville_7_NW,0.0636601055543915,0.06454659025813998,0.07807434464860859,0.06425373989597011,-85.13,36.01
TX_Austin_33_NW,0.1729127890637473,0.16946277462481074,0.1416497905585892,0.17227859501118478,-98.08,30.62
TX_Bronte_11_NNE,0.08616452393098342,0.08583101208216663,0.09517907202439041,0.08514370326637767,-100.25,32.04
TX_Edinburg_17_NNE,0.07447940968598166,0.07092928685730836,0.0890157513541405,0.0714194525549727,-98.06,26.53
TX_Monahans_6_ENE,0.09582954027766372,0.11293171688515821,0.12865315116697001,0.1053920806975099,-102.81,31.62
TX_Muleshoe_19_S,0.04479877938920551,0.04989623470178776,0.06393854432002731,0.047804552227196914,-102.77,33.96
TX_Palestine_6_WNW,0.06005389251108203,0.05946642162838614,0.05299484655172799,0.05889034155313498,-95.72,31.78
TX_Panther_Junction_2_N,0.03180633186377277,0.03377734153037026,0.06875935904943108,0.031729861363838624,-103.21,29.35
TX_Port_Aransas_32_NNE,0.14828981123752932,0.14085405571596848,0.15626406203386567,0.14420023841111884,-96.82,28.3
UT_Brigham_City_28_WNW,0.08172232076866713,0.07255146893937243,0.06403342730626595,0.074665476841817,-112.54,41.62
VA_Cape_Charles_5_ENE,0.07978974853402938,0.0689839722259422,0.0791544582789739,0.07427106391799146,-75.93,37.29
VA_Charlottesville_2_SSE,0.08166317376157664,0.09414241964674187,0.08603259766966131,0.08666339469464823,-78.47,38.0
WA_Darrington_21_NNE,0.1366872465655432,0.13502372218993366,0.14372008566912908,0.13475968386150886,-121.45,48.54
WA_Quinault_4_NE,0.07663049502489816,0.0691034670093185,0.060943118699131944,0.07112123169475779,-123.81,47.51
WA_Spokane_17_SSW,0.07643477524561322,0.07299617409758563,0.08338483466541652,0.07336556287823931,-117.53,47.42
WI_Necedah_5_WNW,0.16471111585513723,0.1725947796220171,0.15726054386908306,0.1712162304800953,-90.17,44.06
WV_Elkins_21_ENE,0.06599179880491458,0.0694051376305833,0.08564154748956568,0.06907265106401358,-79.47,39.01
WY_Lander_11_SSE,0.04199425510750169,0.04445595749846604,0.035200086788448645,0.04110262871605508,-108.67,42.68
WY_Moose_1_NNE,0.08095072345044607,0.07372820510643222,0.07566475696548963,0.07784826338770837,-110.71,43.66
WY_Sundance_8_NNW,0.11066360680000716,0.1039839237317539,0.09762873460741485,0.10301591121583152,-104.44,44.52
